Gene	ModuleColor	kWithin	ModuleName
CLSTN1	turquoise	93.834154810201	WM25
CLSTN3	turquoise	192.441456298807	WM25
CLTB	turquoise	32.6517907933182	WM25
CLUH	turquoise	63.1138719666438	WM25
CMTR1	turquoise	14.2512546564874	WM25
CNDP2	turquoise	30.3394281280945	WM25
CNIH2	turquoise	34.2182135712913	WM25
CNOT3	turquoise	60.3904778436918	WM25
CNTNAP1	turquoise	155.467078461743	WM25
COASY	turquoise	97.0115576353112	WM25
COG1	turquoise	22.6835059657896	WM25
COLGALT1	turquoise	22.8391633862464	WM25
COPE	turquoise	66.2355022786002	WM25
COPG1	turquoise	108.289605825751	WM25
CORO1A	turquoise	41.3519381539642	WM25
COX4I1	turquoise	102.238146425078	WM25
CPLX1	turquoise	58.5704272384552	WM25
CPLX2	turquoise	112.543029727617	WM25
CPNE5	turquoise	67.3568182035752	WM25
CPNE6	turquoise	9.1995495946993	WM25
CPSF1	turquoise	35.5278940917731	WM25
CPSF7	turquoise	61.5278836919598	WM25
CRELD1	turquoise	76.3789004390672	WM25
CRMP1	turquoise	113.686087118171	WM25
CRTC1	turquoise	115.104019696212	WM25
CRY2	turquoise	82.6440830957056	WM25
CRYM	turquoise	11.9383820549811	WM25
CS	turquoise	45.7789824554463	WM25
CSNK1D	turquoise	73.0016910230464	WM25
CSNK1G2	turquoise	97.2065625157303	WM25
CTB-50L17.10	turquoise	37.5330429791652	WM25
CTBP1	turquoise	44.8951934377994	WM25
CTC1	turquoise	27.3416218943694	WM25
CTDNEP1	turquoise	6.98164653912344	WM25
CTSA	turquoise	117.518577356935	WM25
CTSB	turquoise	130.777411727817	WM25
CTTN	turquoise	67.1486793218563	WM25
CUL7	turquoise	71.5923847251893	WM25
CX3CL1	turquoise	97.1530106994349	WM25
CXXC1	turquoise	48.9326948917689	WM25
CYB561	turquoise	14.7991721949328	WM25
CYB5R3	turquoise	42.0479711226369	WM25
CYFIP2	turquoise	86.2495977390571	WM25
CYHR1	turquoise	107.979357158725	WM25
CYTH2	turquoise	40.2974513492938	WM25
DAB2IP	turquoise	99.7278442274895	WM25
DAG1	turquoise	143.873028706923	WM25
DAGLA	turquoise	33.3893619048041	WM25
DAPK3	turquoise	47.4764011620978	WM25
DBN1	turquoise	152.218112078669	WM25
DBNDD1	turquoise	6.77264697158828	WM25
DBP	turquoise	76.4513240699885	WM25
DCAF11	turquoise	41.0713442139662	WM25
DCAKD	turquoise	9.78788920696199	WM25
DCTN1	turquoise	67.9633299111583	WM25
DCTN2	turquoise	40.2874006597927	WM25
DDB1	turquoise	102.473927885964	WM25
DDRGK1	turquoise	64.0902882791294	WM25
DDX49	turquoise	21.0408307724071	WM25
DDX51	turquoise	49.8829530500399	WM25
DDX54	turquoise	36.3200153663931	WM25
DEAF1	turquoise	71.871776540702	WM25
DEF8	turquoise	35.7337477517102	WM25
DENND6B	turquoise	28.0651318892282	WM25
DGAT1	turquoise	8.92129477396673	WM25
DGCR8	turquoise	9.54749701963468	WM25
DGKQ	turquoise	6.44036734733868	WM25
DGKZ	turquoise	107.787927728469	WM25
DHRS11	turquoise	10.6792535165566	WM25
DHX30	turquoise	121.733913303281	WM25
DHX38	turquoise	8.34753131520301	WM25
DHX8	turquoise	72.9739758015713	WM25
DLG3	turquoise	55.807578475412	WM25
DLG4	turquoise	166.62611646388	WM25
DLGAP4	turquoise	56.1787248616118	WM25
DMPK	turquoise	11.9133659856175	WM25
DMTN	turquoise	129.426038239044	WM25
DMWD	turquoise	27.0568887500308	WM25
DNAJA3	turquoise	22.8716454695157	WM25
DNAJB2	turquoise	50.2642475750555	WM25
DNAJC5	turquoise	146.227745630021	WM25
DNM1	turquoise	189.054452483566	WM25
DPF2	turquoise	43.8209054012297	WM25
DPP9	turquoise	36.963220549852	WM25
DPYSL4	turquoise	99.7605827287741	WM25
DRAP1	turquoise	60.8310400471578	WM25
DRP2	turquoise	53.8520630734757	WM25
DTX3	turquoise	77.8527045571185	WM25
DUS1L	turquoise	6.97679789766907	WM25
DUSP26	turquoise	14.9879783825151	WM25
DUSP8	turquoise	56.2360700337353	WM25
DYNC1H1	turquoise	71.3053388131416	WM25
DYNLL2	turquoise	107.517284903521	WM25
EDC4	turquoise	33.2097255400534	WM25
EEF1A2	turquoise	170.972293545697	WM25
EEF1D	turquoise	45.476945174551	WM25
EEF2	turquoise	131.875619964297	WM25
EFR3B	turquoise	64.219056995104	WM25
EGFL7	turquoise	8.38102051824048	WM25
EHD3	turquoise	20.8750946321714	WM25
EHMT2	turquoise	13.7276840496725	WM25
EIF3K	turquoise	93.7201087328206	WM25
EIF4H	turquoise	37.0293249660665	WM25
ELFN2	turquoise	54.6999025865947	WM25
ENO1	turquoise	78.0357392024735	WM25
ENO2	turquoise	132.544220071423	WM25
EPB41L1	turquoise	158.080914197308	WM25
EPHA4	turquoise	21.2709564120293	WM25
EPHB6	turquoise	106.805487958447	WM25
EPN1	turquoise	33.6516334376695	WM25
ERCC2	turquoise	27.4484099524212	WM25
ESYT1	turquoise	67.0825317259274	WM25
EVI5L	turquoise	79.5489286963391	WM25
EXOC7	turquoise	136.448783382277	WM25
EXTL1	turquoise	41.1816778240674	WM25
EXTL3	turquoise	103.682315687724	WM25
EZH1	turquoise	12.4918818266306	WM25
FADS3	turquoise	16.6159049804636	WM25
FAIM2	turquoise	139.925970319473	WM25
FAM102A	turquoise	26.1863134634411	WM25
FAM134A	turquoise	126.527084300519	WM25
FAM160B2	turquoise	15.4254979164543	WM25
FAM163B	turquoise	25.3495539758776	WM25
FAM219B	turquoise	38.3534722605826	WM25
FAM3A	turquoise	29.8574084271674	WM25
FAM65A	turquoise	95.2955763746978	WM25
FAM69B	turquoise	21.7278836415785	WM25
FARSA	turquoise	41.8947645418671	WM25
FASN	turquoise	118.580247648108	WM25
FASTK	turquoise	17.1348875967966	WM25
FBLL1	turquoise	26.7797429885038	WM25
FBXL15	turquoise	24.8783527235699	WM25
FBXL16	turquoise	32.9587373915833	WM25
FBXL18	turquoise	63.0296599357201	WM25
FBXL19	turquoise	43.2350305090057	WM25
FBXO41	turquoise	93.4102542499973	WM25
FDPS	turquoise	42.9213905583196	WM25
FEM1A	turquoise	61.3675028276186	WM25
FIBP	turquoise	18.622945302084	WM25
FIS1	turquoise	8.70938419757977	WM25
FIZ1	turquoise	7.60924329836683	WM25
FKBP8	turquoise	65.0093513851853	WM25
FLII	turquoise	105.463797144425	WM25
FLOT1	turquoise	172.112027408127	WM25
FLOT2	turquoise	179.377837103105	WM25
FOXK1	turquoise	105.773892540128	WM25
FOXK2	turquoise	113.529511201602	WM25
FRS3	turquoise	45.978277101711	WM25
FXR2	turquoise	98.7110594741651	WM25
FZR1	turquoise	17.228718857461	WM25
G6PD	turquoise	50.3460877117146	WM25
GABBR1	turquoise	124.868095394444	WM25
GADD45GIP1	turquoise	47.1325084635334	WM25
GANAB	turquoise	122.792127786972	WM25
GAS7	turquoise	45.3125931065948	WM25
GATAD2B	turquoise	33.8401225038515	WM25
GBA2	turquoise	140.430174848313	WM25
GCN1	turquoise	32.7521883496249	WM25
GDI1	turquoise	154.774405251829	WM25
GFOD1	turquoise	77.9041684369634	WM25
GGA3	turquoise	55.726790003546	WM25
GLG1	turquoise	70.9374161660242	WM25
GLTSCR2	turquoise	14.0259095231471	WM25
GNA11	turquoise	121.42091297015	WM25
GNAO1	turquoise	35.8757323536778	WM25
GNAZ	turquoise	151.181134744526	WM25
GNB2	turquoise	29.8529417292137	WM25
GNPTG	turquoise	12.2826606777707	WM25
GOLGA3	turquoise	91.4249421819954	WM25
GOLGA7B	turquoise	90.2070662032495	WM25
GORASP1	turquoise	54.6215693199622	WM25
GPAA1	turquoise	39.0563785851821	WM25
GPAT4	turquoise	94.7239069625037	WM25
GPC1	turquoise	63.6425239270718	WM25
GPI	turquoise	74.7709633098042	WM25
GPR107	turquoise	31.1876752534416	WM25
GPR162	turquoise	101.805174622251	WM25
GPRIN1	turquoise	17.0763477508571	WM25
GPSM1	turquoise	28.4244352632658	WM25
GRAMD1B	turquoise	117.509387102617	WM25
GRIN1	turquoise	136.067451126566	WM25
GRIPAP1	turquoise	41.5836078362037	WM25
GRK6	turquoise	92.4753686776487	WM25
GTF3C1	turquoise	60.5810915718028	WM25
H1FX	turquoise	20.2447590378903	WM25
HAPLN4	turquoise	28.3899118215028	WM25
HARS	turquoise	55.6279883804626	WM25
HCFC1	turquoise	160.772595126445	WM25
HCFC1R1	turquoise	92.5151643726101	WM25
HCN2	turquoise	51.7862693202278	WM25
HDAC5	turquoise	74.8286938502704	WM25
HDAC6	turquoise	28.108358595498	WM25
HDLBP	turquoise	116.745324665611	WM25
HECTD4	turquoise	117.242855507118	WM25
HERC1	turquoise	82.0137164890714	WM25
HERC2	turquoise	96.0314405515217	WM25
HGS	turquoise	64.9473544313255	WM25
HIST1H4E	turquoise	48.3934295203819	WM25
HK1	turquoise	60.4705557785243	WM25
HMOX2	turquoise	56.6234594849429	WM25
HNRNPL	turquoise	6.68616058959114	WM25
HOMER2	turquoise	21.9922894460329	WM25
HPS6	turquoise	7.05344124185201	WM25
HRAS	turquoise	11.3568739301534	WM25
HS6ST1	turquoise	58.6703716271788	WM25
HSPA12A	turquoise	88.2601198773583	WM25
HTT	turquoise	80.4460381008399	WM25
HUWE1	turquoise	13.2993124768436	WM25
HYOU1	turquoise	64.8084865757588	WM25
ICAM5	turquoise	11.0113705841336	WM25
IDH2	turquoise	57.2665640968242	WM25
IFFO1	turquoise	26.832793968457	WM25
IGLON5	turquoise	42.714621923806	WM25
IGSF8	turquoise	42.4003275861721	WM25
ILF3	turquoise	113.557171351663	WM25
IMMT	turquoise	27.24769665286	WM25
INCENP	turquoise	20.8692605582706	WM25
INPP5E	turquoise	49.2607361345256	WM25
INPP5K	turquoise	67.8904832707518	WM25
INTS1	turquoise	57.4999785291487	WM25
IP6K1	turquoise	27.3025774108911	WM25
IPO9	turquoise	43.3467960252055	WM25
IQCE	turquoise	115.932771889445	WM25
IQSEC1	turquoise	111.172059529745	WM25
IQSEC2	turquoise	53.3861335027123	WM25
IQSEC3	turquoise	77.9057575928861	WM25
IRAK1	turquoise	26.6401522636454	WM25
IRF2BP1	turquoise	13.8733528935983	WM25
ITPK1	turquoise	96.9743269305781	WM25
ITPR1	turquoise	54.3055319282799	WM25
IVD	turquoise	65.5982275406144	WM25
IZUMO4	turquoise	22.2816100874933	WM25
JADE2	turquoise	107.118573989484	WM25
JAG2	turquoise	9.96987657849067	WM25
JPH3	turquoise	117.614372619974	WM25
KAT2A	turquoise	81.6643587631042	WM25
KAT5	turquoise	50.9134248904401	WM25
KAT7	turquoise	25.3352516497158	WM25
KATNB1	turquoise	81.1466387752625	WM25
KCNAB2	turquoise	137.236166145907	WM25
KCNB1	turquoise	64.8471672260378	WM25
KCNC1	turquoise	148.62191578283	WM25
KCNC4	turquoise	45.2142773045913	WM25
KCNF1	turquoise	138.710395790509	WM25
KCNH2	turquoise	67.4286253026041	WM25
KCNH3	turquoise	40.3299929464475	WM25
KCNIP2	turquoise	55.8598398013203	WM25
KCNIP3	turquoise	51.3734020137565	WM25
KCNJ11	turquoise	98.3950089214068	WM25
KCNJ4	turquoise	28.8908558256416	WM25
KCNJ9	turquoise	55.0641498701159	WM25
KCNN1	turquoise	162.687752160643	WM25
KCNQ2	turquoise	102.30303782504	WM25
KCNT1	turquoise	57.3925476415014	WM25
KCTD2	turquoise	74.6533491983402	WM25
KDM3B	turquoise	32.664834183488	WM25
KEAP1	turquoise	34.8048991375992	WM25
KHSRP	turquoise	72.8740896482528	WM25
KIAA0100	turquoise	126.21940326444	WM25
KIAA0430	turquoise	65.7219611940109	WM25
KIAA0513	turquoise	141.524791537549	WM25
KIAA0895L	turquoise	34.2365377306986	WM25
KIAA1644	turquoise	44.014857245005	WM25
KIF1A	turquoise	197.48649269059	WM25
KIF1B	turquoise	34.5959058808948	WM25
KIF21B	turquoise	90.5052537021392	WM25
KIF3B	turquoise	55.7265500337754	WM25
KIF3C	turquoise	176.64800058639	WM25
KIF5A	turquoise	129.201889292556	WM25
KIFC2	turquoise	102.259421126291	WM25
KLC2	turquoise	135.322118069883	WM25
KLF16	turquoise	7.77462047783303	WM25
KLHL26	turquoise	37.7854962962094	WM25
KMT2A	turquoise	48.4015047849356	WM25
KMT2B	turquoise	27.9721685448348	WM25
KMT2D	turquoise	89.6920433459271	WM25
KNDC1	turquoise	90.157342125823	WM25
KPNA6	turquoise	75.043060191658	WM25
L1CAM	turquoise	140.225819839266	WM25
L3MBTL2	turquoise	94.5907267752762	WM25
LAMB2	turquoise	49.5582026531596	WM25
LARP1	turquoise	122.391304593032	WM25
LASP1	turquoise	115.152159032493	WM25
LDB1	turquoise	101.077784737459	WM25
LDOC1	turquoise	45.7555388111423	WM25
LENG8	turquoise	15.6127838218208	WM25
LETM1	turquoise	59.3641463987672	WM25
LHX6	turquoise	10.9048287468294	WM25
LIMK1	turquoise	177.400803793518	WM25
LMAN2	turquoise	89.1898685670972	WM25
LMF2	turquoise	84.8885311468175	WM25
LMTK2	turquoise	117.371784841455	WM25
LONP1	turquoise	44.7912125375726	WM25
LPCAT4	turquoise	63.6547645459243	WM25
LRFN4	turquoise	16.022417185662	WM25
LRP1	turquoise	138.809446864036	WM25
LRP3	turquoise	14.2812207799239	WM25
LRP5	turquoise	49.0612306901713	WM25
LRPAP1	turquoise	62.1513312860053	WM25
LRRC14	turquoise	40.6696878904599	WM25
LRRC4	turquoise	39.8655612152913	WM25
LRRC4B	turquoise	75.1909384228981	WM25
LRRC73	turquoise	37.9218227911505	WM25
LRRC8A	turquoise	97.0700970951911	WM25
LRWD1	turquoise	74.0413129226961	WM25
LYNX1	turquoise	134.655706541601	WM25
LZTR1	turquoise	34.0878717161457	WM25
LZTS1	turquoise	63.7815108465775	WM25
MADD	turquoise	187.69853530906	WM25
MAGED2	turquoise	39.6211096651362	WM25
MAGEE1	turquoise	41.9517285279707	WM25
MAN1B1	turquoise	40.2765912371343	WM25
MAP1S	turquoise	47.1224257657947	WM25
MAP2K1	turquoise	32.2042405157494	WM25
MAP2K2	turquoise	109.550712603541	WM25
MAP3K10	turquoise	31.4481923298944	WM25
MAP3K9	turquoise	126.688185675799	WM25
MAP6	turquoise	9.84497723534961	WM25
MAP7D1	turquoise	89.3954856471027	WM25
MAPK11	turquoise	20.1422828504182	WM25
MAPK12	turquoise	27.9349983415856	WM25
MAPK8IP2	turquoise	146.676995310292	WM25
MAPK8IP3	turquoise	178.362005895359	WM25
MAPRE3	turquoise	25.1331371729113	WM25
MAPT	turquoise	170.059571653566	WM25
MARCH2	turquoise	7.91598837863753	WM25
MARK2	turquoise	103.871978613838	WM25
MAST1	turquoise	71.1484483516495	WM25
MAST3	turquoise	157.598140778586	WM25
MATK	turquoise	69.9534908913776	WM25
MBD1	turquoise	61.4533647844863	WM25
MBOAT7	turquoise	141.832644084338	WM25
MCAT	turquoise	15.1367284927186	WM25
MCF2L	turquoise	132.98970645845	WM25
MCRS1	turquoise	10.2317226493664	WM25
MECP2	turquoise	75.2764518237853	WM25
MED12	turquoise	39.6335995636099	WM25
MED24	turquoise	68.834748574233	WM25
MEF2D	turquoise	122.043510600054	WM25
MEGF8	turquoise	42.375811672848	WM25
MEIS3	turquoise	21.73975040953	WM25
MFN2	turquoise	145.172355759562	WM25
MFSD12	turquoise	40.3887429649056	WM25
MGAT3	turquoise	160.64938587773	WM25
MGAT4B	turquoise	25.5326156949007	WM25
MGAT5B	turquoise	74.4399076448485	WM25
MIB2	turquoise	35.643397758837	WM25
MICAL2	turquoise	88.7586298762594	WM25
MICALL2	turquoise	10.3184537745263	WM25
MINK1	turquoise	165.396704467123	WM25
MLLT1	turquoise	72.3114301610758	WM25
MLLT6	turquoise	111.98221472983	WM25
MMP15	turquoise	50.8293220972463	WM25
MNT	turquoise	20.0019995596151	WM25
MOAP1	turquoise	56.1246918081449	WM25
MON1B	turquoise	27.4914574594211	WM25
MPG	turquoise	19.0867715971946	WM25
MPP1	turquoise	45.8313613509366	WM25
MPPED1	turquoise	38.1832672054417	WM25
MPRIP	turquoise	133.264378487938	WM25
MRAS	turquoise	52.1535406594418	WM25
MRPL23	turquoise	16.3370669279547	WM25
MRPS12	turquoise	8.91560575423169	WM25
MRPS26	turquoise	7.30494463583201	WM25
MRPS34	turquoise	13.1944124185214	WM25
MTA1	turquoise	33.9970648033172	WM25
MTCH1	turquoise	130.493809341148	WM25
MTMR4	turquoise	17.4250598188224	WM25
MTOR	turquoise	114.154581721202	WM25
MYBBP1A	turquoise	74.5625381884659	WM25
MYL6B	turquoise	127.897523114099	WM25
NAB2	turquoise	49.9770496355824	WM25
NACC1	turquoise	106.008497349071	WM25
NAPA	turquoise	147.009415052677	WM25
NAT8L	turquoise	120.681662046473	WM25
NCAPH2	turquoise	55.3592109613385	WM25
NCDN	turquoise	126.663534198311	WM25
NCEH1	turquoise	51.4243646422069	WM25
NCKIPSD	turquoise	9.85272393589794	WM25
NCS1	turquoise	72.0608052771638	WM25
NDRG4	turquoise	127.454695152221	WM25
NDST1	turquoise	36.9320316820148	WM25
NDUFS2	turquoise	39.0549045415	WM25
NDUFS3	turquoise	33.9397808918179	WM25
NDUFV1	turquoise	115.59305761104	WM25
NELFB	turquoise	12.5953350202944	WM25
NEURL4	turquoise	90.7470265727183	WM25
NFE2L1	turquoise	63.5104528471459	WM25
NICN1	turquoise	99.1023262559822	WM25
NISCH	turquoise	143.096571856944	WM25
NLGN2	turquoise	143.423389949987	WM25
NLGN3	turquoise	36.1961632574071	WM25
NMNAT2	turquoise	35.8769768142124	WM25
NMT1	turquoise	82.8920268528418	WM25
NOC2L	turquoise	30.1449944169187	WM25
NOL6	turquoise	50.4568203114989	WM25
NOVA2	turquoise	62.8844409552342	WM25
NPDC1	turquoise	51.8397409435114	WM25
NPTXR	turquoise	9.83201738483855	WM25
NR1D1	turquoise	16.5002961909892	WM25
NRGN	turquoise	88.9044331141193	WM25
NRSN2	turquoise	117.54523535954	WM25
NRXN2	turquoise	136.589421859945	WM25
NSMF	turquoise	170.438657336929	WM25
NTHL1	turquoise	5.76930884890198	WM25
NUAK1	turquoise	45.9739326745056	WM25
NUCB1	turquoise	64.1521827143762	WM25
NUDCD3	turquoise	51.7914027550535	WM25
NUMA1	turquoise	35.8723548845026	WM25
NUMBL	turquoise	56.3808389300233	WM25
NXF1	turquoise	50.5238438705676	WM25
NYAP1	turquoise	109.920710030437	WM25
OAZ2	turquoise	19.4578789796266	WM25
OGDH	turquoise	106.47457047036	WM25
OGDHL	turquoise	130.522920948786	WM25
OGFR	turquoise	34.2952621231542	WM25
OPA3	turquoise	26.7485901384779	WM25
OTUD5	turquoise	47.1692694085677	WM25
P4HB	turquoise	57.7655641599975	WM25
P4HTM	turquoise	70.4371469191296	WM25
PACS2	turquoise	43.1140064970886	WM25
PACSIN1	turquoise	104.513504698954	WM25
PAK6	turquoise	8.45270850200776	WM25
PALM	turquoise	98.2348146455168	WM25
PANX2	turquoise	5.3531257923887	WM25
PARD6A	turquoise	11.7685290994232	WM25
PARM1	turquoise	13.7426577448253	WM25
PCBP1	turquoise	66.9907109080633	WM25
PCDH1	turquoise	115.119169852371	WM25
PDE1B	turquoise	77.4481012100261	WM25
PDE2A	turquoise	66.5570357535546	WM25
PDK2	turquoise	135.782238132047	WM25
PDXDC1	turquoise	20.9181941641884	WM25
PDXK	turquoise	132.168442496294	WM25
PDZD4	turquoise	91.6630599907006	WM25
PELI3	turquoise	105.392818452671	WM25
PES1	turquoise	49.0564890562366	WM25
PEX5	turquoise	19.3070175355296	WM25
PFAS	turquoise	13.426869183873	WM25
PFKL	turquoise	44.6264169047837	WM25
PFKM	turquoise	103.779857424717	WM25
PFKP	turquoise	111.957831635987	WM25
PGBD5	turquoise	22.3026769056495	WM25
PHF1	turquoise	92.7537429898247	WM25
PHF24	turquoise	137.013767312172	WM25
PHYHIP	turquoise	157.117866295322	WM25
PI4KA	turquoise	134.438054707183	WM25
PI4KB	turquoise	40.0369276967611	WM25
PIANP	turquoise	77.2721887059921	WM25
PIGQ	turquoise	10.5209041622817	WM25
PINK1	turquoise	106.466753966727	WM25
PIP4K2B	turquoise	103.604438128123	WM25
PIP5K1C	turquoise	145.437903274292	WM25
PITPNA	turquoise	92.2718334199976	WM25
PITPNM1	turquoise	53.6941671605602	WM25
PITPNM2	turquoise	41.7392343151568	WM25
PITPNM3	turquoise	65.5446489676607	WM25
PKD1	turquoise	55.1291229754903	WM25
PKM	turquoise	58.3227261026015	WM25
PLCG1	turquoise	93.4970498390896	WM25
PLCH2	turquoise	38.3101680493993	WM25
PLD3	turquoise	171.381988418876	WM25
PLEC	turquoise	119.081628158626	WM25
PLEKHG5	turquoise	62.3108872039773	WM25
PLEKHM2	turquoise	120.23034680468	WM25
PLOD1	turquoise	24.0018333589366	WM25
PLPPR2	turquoise	19.6872010660916	WM25
PLPPR3	turquoise	4.8359238756451	WM25
PLXNA1	turquoise	140.064379327023	WM25
PLXNA2	turquoise	51.1708801100737	WM25
PLXNB2	turquoise	108.914605688096	WM25
PMM1	turquoise	36.0105336178771	WM25
PMVK	turquoise	8.93288136206582	WM25
PNCK	turquoise	42.5536155228156	WM25
PNKD	turquoise	47.0245246398574	WM25
PNMA1	turquoise	50.4846222128848	WM25
PNMA2	turquoise	65.0096787697241	WM25
PNMAL1	turquoise	51.2514251730364	WM25
PODXL2	turquoise	31.5097175065465	WM25
POLDIP3	turquoise	70.8000843504944	WM25
POLR2A	turquoise	111.418928823257	WM25
POLR3A	turquoise	65.695598817482	WM25
POLR3H	turquoise	30.2201407544447	WM25
POLRMT	turquoise	23.3041180257183	WM25
POMGNT1	turquoise	72.7610273725207	WM25
PPFIA3	turquoise	166.439661925645	WM25
PPFIA4	turquoise	55.8389382153783	WM25
PPL	turquoise	27.0268205729472	WM25
PPP1CA	turquoise	58.6526899667783	WM25
PPP1R12C	turquoise	119.079869556268	WM25
PPP1R16A	turquoise	32.1586946768356	WM25
PPP1R16B	turquoise	23.170025946905	WM25
PPP1R26	turquoise	50.535058028805	WM25
PPP1R9B	turquoise	140.459329006157	WM25
PPP2R1A	turquoise	135.267417958212	WM25
PPP2R4	turquoise	126.485635492912	WM25
PPP2R5B	turquoise	100.680922381984	WM25
PPP2R5D	turquoise	113.775998369982	WM25
PPP5C	turquoise	127.468164603004	WM25
PPP6R1	turquoise	131.211083472391	WM25
PQBP1	turquoise	9.24660918407677	WM25
PRDM2	turquoise	50.0228568148746	WM25
PRDX5	turquoise	52.5529944137683	WM25
PRELID1	turquoise	77.7127693029689	WM25
PRKACA	turquoise	67.2032747766206	WM25
PRKAR1B	turquoise	168.035010062796	WM25
PRKCG	turquoise	79.6991437986748	WM25
PRKCSH	turquoise	84.7497326726063	WM25
PRKCZ	turquoise	109.658517594974	WM25
PRODH	turquoise	30.28052114144	WM25
PRPF19	turquoise	111.011261284952	WM25
PRPF6	turquoise	21.324409224214	WM25
PRPF8	turquoise	85.1236443385847	WM25
PRR12	turquoise	60.6625764653418	WM25
PRR36	turquoise	32.2794138501713	WM25
PRRC2A	turquoise	169.333371614108	WM25
PRRC2B	turquoise	87.8321583267525	WM25
PRRT1	turquoise	71.0666293493656	WM25
PRRT3	turquoise	36.3495558917632	WM25
PSAP	turquoise	135.50724905203	WM25
PSD	turquoise	115.314085498614	WM25
PSEN2	turquoise	15.2391102809878	WM25
PSMB4	turquoise	44.0161858143284	WM25
PSMC5	turquoise	41.870100662567	WM25
PSMD4	turquoise	24.4653588395875	WM25
PSMG3	turquoise	10.6448202925207	WM25
PSPN	turquoise	23.6388058616978	WM25
PTK2B	turquoise	85.8384436503876	WM25
PTOV1	turquoise	33.3880631893874	WM25
PTPN23	turquoise	41.4954636924757	WM25
PTPRF	turquoise	57.313957558401	WM25
PTPRN	turquoise	145.415132518458	WM25
PTPRS	turquoise	172.533333989037	WM25
PYCRL	turquoise	19.1768693023163	WM25
PYGB	turquoise	61.049897701978	WM25
QARS	turquoise	102.118109301289	WM25
QRICH1	turquoise	129.629857918282	WM25
RAB11B	turquoise	29.6571447276649	WM25
RAB11FIP4	turquoise	133.787873365041	WM25
RAB11FIP5	turquoise	73.9467839143986	WM25
RAB15	turquoise	103.838081051048	WM25
RAB1B	turquoise	81.6423239261729	WM25
RAB35	turquoise	126.617170543485	WM25
RAB3A	turquoise	99.8540694870337	WM25
RAB3D	turquoise	10.1024157932701	WM25
RAC3	turquoise	40.1023274671196	WM25
RANGAP1	turquoise	123.204800698744	WM25
RAP1GAP	turquoise	113.251055744104	WM25
RAPGEFL1	turquoise	75.6109323573789	WM25
RASD2	turquoise	32.6960280988544	WM25
RASGEF1A	turquoise	10.4633524443256	WM25
RASGRF1	turquoise	50.7351900332643	WM25
RBM15B	turquoise	21.7720005561176	WM25
RBM23	turquoise	28.73509787704	WM25
RBM42	turquoise	18.432365115067	WM25
RCE1	turquoise	46.3290995894098	WM25
REEP2	turquoise	98.3174578329422	WM25
RELL2	turquoise	62.0558290856753	WM25
REXO1	turquoise	53.798594531246	WM25
RFNG	turquoise	18.8001662628242	WM25
RGP1	turquoise	136.377468690752	WM25
RGS14	turquoise	15.1113020985786	WM25
RHBDD2	turquoise	99.204788492423	WM25
RHOBTB2	turquoise	74.7827059621546	WM25
RIMS3	turquoise	145.829114788373	WM25
RIMS4	turquoise	70.5726111709247	WM25
RITA1	turquoise	75.5815511862785	WM25
RLTPR	turquoise	69.7942576862672	WM25
RMND5B	turquoise	47.2318588264631	WM25
RND1	turquoise	62.4159704293338	WM25
RNF10	turquoise	94.2571910174041	WM25
RNF112	turquoise	50.5540400283895	WM25
RNF123	turquoise	34.8808530303757	WM25
RNF126	turquoise	8.56235359591528	WM25
RNF157	turquoise	47.7941517098488	WM25
RNF187	turquoise	117.890728771744	WM25
RNF40	turquoise	98.6606240997541	WM25
RP5-1187M17.10	turquoise	150.761150828403	WM25
RPH3A	turquoise	24.4987657628814	WM25
RPL13	turquoise	19.7161406394441	WM25
RPL3	turquoise	120.135199848087	WM25
RPS19	turquoise	8.66103962176777	WM25
RRP1	turquoise	43.6507672348058	WM25
RTN2	turquoise	107.230890570311	WM25
RUNDC3A	turquoise	103.261835046979	WM25
RUSC2	turquoise	137.267548628383	WM25
RUVBL2	turquoise	40.261223286571	WM25
RXRB	turquoise	27.3396565254146	WM25
SAE1	turquoise	99.8739256342031	WM25
SAMD14	turquoise	55.7559728381402	WM25
SARS	turquoise	73.0418860470684	WM25
SAT2	turquoise	20.7846764774788	WM25
SBF1	turquoise	126.91720071025	WM25
SCAF1	turquoise	29.3193728073301	WM25
SCAMP4	turquoise	9.47574378159801	WM25
SCAMP5	turquoise	116.112991543342	WM25
SCN1B	turquoise	39.0921290038451	WM25
SCN4B	turquoise	42.6199344748912	WM25
SCN8A	turquoise	92.2388538203463	WM25
SCRIB	turquoise	18.2627545285805	WM25
SCRN1	turquoise	42.2294322715265	WM25
SCRT1	turquoise	36.2303777743826	WM25
SCYL1	turquoise	77.9635847199454	WM25
SDF4	turquoise	101.673056211522	WM25
SEC16A	turquoise	160.903253314407	WM25
SEC24C	turquoise	61.0476209946582	WM25
SEMA6B	turquoise	88.9796582033105	WM25
SEMA6C	turquoise	68.1110898576611	WM25
SEPT5	turquoise	110.948832380034	WM25
SEZ6L2	turquoise	102.723603295134	WM25
SF3A1	turquoise	51.223470458206	WM25
SF3A2	turquoise	5.78105079949359	WM25
SF3B3	turquoise	78.0342766342953	WM25
SGSM2	turquoise	105.637826211592	WM25
SGSM3	turquoise	23.8946514057523	WM25
SGTA	turquoise	26.4360658077972	WM25
SH2B1	turquoise	107.560903298889	WM25
SH2D5	turquoise	14.6203141614887	WM25
